    0.69135E+01   -0.24524E+01
    0.69500E+01   -0.25692E+01
    0.69864E+01   -0.26938E+01
    0.70229E+01   -0.28268E+01
    0.70593E+01   -0.29690E+01
    0.70957E+01   -0.31211E+01
    0.71322E+01   -0.32839E+01
    0.71687E+01   -0.34585E+01
    0.72051E+01   -0.36459E+01
    0.72415E+01   -0.38471E+01
    0.72780E+01   -0.40634E+01
    0.73144E+01   -0.42962E+01
    0.73509E+01   -0.45469E+01
    0.73874E+01   -0.48172E+01
    0.74238E+01   -0.51089E+01
    0.74602E+01   -0.54239E+01
    0.74967E+01   -0.57643E+01
    0.75332E+01   -0.61326E+01
    0.75696E+01   -0.65312E+01
    0.76061E+01   -0.69629E+01
    0.76425E+01   -0.74309E+01
    0.76789E+01   -0.79385E+01
    0.77154E+01   -0.84894E+01
    0.77519E+01   -0.90876E+01
    0.77883E+01   -0.97373E+01
    0.78247E+01   -0.10443E+02
    0.78612E+01   -0.11211E+02
    0.78976E+01   -0.12046E+02
    0.79341E+01   -0.12954E+02
    0.79706E+01   -0.13941E+02
    0.80070E+01   -0.15014E+02
    0.80435E+01   -0.16180E+02
    0.80799E+01   -0.17447E+02
    0.81164E+01   -0.18823E+02
    0.81528E+01   -0.20314E+02
    0.81892E+01   -0.21930E+02
    0.82257E+01   -0.23678E+02
    0.82621E+01   -0.25567E+02
    0.82986E+01   -0.27602E+02
    0.83350E+01   -0.29793E+02
    0.83715E+01   -0.32143E+02
    0.84080E+01   -0.34660E+02
    0.84444E+01   -0.37348E+02
    0.84809E+01   -0.40208E+02
    0.85173E+01   -0.43244E+02
    0.85538E+01   -0.46456E+02
    0.85902E+01   -0.49842E+02
    0.86266E+01   -0.53400E+02
    0.86631E+01   -0.57126E+02
    0.86995E+01   -0.61014E+02
    0.87360E+01   -0.65059E+02
    0.87725E+01   -0.69251E+02
    0.88089E+01   -0.73583E+02
    0.88454E+01   -0.78044E+02
    0.88818E+01   -0.82622E+02
    0.89183E+01   -0.87306E+02
    0.89547E+01   -0.92080E+02
    0.89911E+01   -0.96929E+02
    0.90276E+01   -0.10184E+03
    0.90640E+01   -0.10678E+03
    0.91005E+01   -0.11175E+03
    0.91369E+01   -0.11671E+03
    0.91734E+01   -0.12165E+03
    0.92099E+01   -0.12656E+03
    0.92463E+01   -0.13140E+03
    0.92828E+01   -0.13618E+03
    0.93192E+01   -0.14086E+03
    0.93556E+01   -0.14546E+03
    0.93921E+01   -0.14994E+03
    0.94285E+01   -0.15431E+03
    0.94650E+01   -0.15856E+03
    0.95014E+01   -0.16267E+03
    0.95379E+01   -0.16665E+03
    0.95744E+01   -0.17049E+03
    0.96108E+01   -0.17418E+03
    0.96473E+01   -0.17772E+03
    0.96837E+01   -0.18110E+03
    0.97201E+01   -0.18433E+03
    0.97566E+01   -0.18738E+03
    0.97930E+01   -0.19027E+03
    0.98295E+01   -0.19299E+03
    0.98659E+01   -0.19554E+03
    0.99024E+01   -0.19793E+03
    0.99389E+01   -0.20014E+03
    0.99753E+01   -0.20218E+03
    0.10012E+02   -0.20405E+03
    0.10048E+02   -0.20576E+03
    0.10085E+02   -0.20730E+03
    0.10121E+02   -0.20869E+03
    0.10158E+02   -0.20991E+03
    0.10194E+02   -0.21098E+03
    0.10195E+02   -0.21101E+03
    0.10196E+02   -0.21104E+03
    0.10197E+02   -0.21106E+03
    0.10198E+02   -0.21109E+03
    0.10199E+02   -0.21112E+03
    0.10200E+02   -0.21114E+03
    0.10202E+02   -0.21119E+03
    0.10204E+02   -0.21125E+03
    0.10206E+02   -0.21130E+03
    0.10209E+02   -0.21136E+03
    0.10211E+02   -0.21142E+03
    0.10213E+02   -0.21148E+03
    0.10215E+02   -0.21154E+03
    0.10218E+02   -0.21159E+03
    0.10220E+02   -0.21165E+03
    0.10222E+02   -0.21171E+03
    0.10225E+02   -0.21176E+03
    0.10227E+02   -0.21181E+03
    0.10229E+02   -0.21187E+03
    0.10231E+02   -0.21192E+03
    0.10234E+02   -0.21197E+03
    0.10236E+02   -0.21203E+03
    0.10238E+02   -0.21208E+03
    0.10241E+02   -0.21213E+03
    0.10243E+02   -0.21218E+03
    0.10245E+02   -0.21223E+03
    0.10248E+02   -0.21228E+03
    0.10250E+02   -0.21232E+03
    0.10252E+02   -0.21237E+03
    0.10254E+02   -0.21242E+03
    0.10257E+02   -0.21246E+03
    0.10259E+02   -0.21251E+03
    0.10261E+02   -0.21256E+03
    0.10264E+02   -0.21260E+03
    0.10266E+02   -0.21265E+03
    0.10268E+02   -0.21269E+03
    0.10271E+02   -0.21273E+03
    0.10273E+02   -0.21278E+03
    0.10275E+02   -0.21282E+03
    0.10277E+02   -0.21286E+03
    0.10280E+02   -0.21290E+03
    0.10282E+02   -0.21294E+03
    0.10284E+02   -0.21298E+03
    0.10287E+02   -0.21301E+03
    0.10289E+02   -0.21305E+03
    0.10291E+02   -0.21309E+03
    0.10293E+02   -0.21313E+03
    0.10297E+02   -0.21318E+03
    0.10300E+02   -0.21324E+03
    0.10304E+02   -0.21329E+03
    0.10307E+02   -0.21334E+03
    0.10311E+02   -0.21339E+03
    0.10314E+02   -0.21344E+03
    0.10318E+02   -0.21349E+03
    0.10321E+02   -0.21354E+03
    0.10324E+02   -0.21358E+03
    0.10328E+02   -0.21363E+03
    0.10331E+02   -0.21368E+03
    0.10335E+02   -0.21372E+03
    0.10338E+02   -0.21376E+03
    0.10342E+02   -0.21380E+03
    0.10345E+02   -0.21383E+03
    0.10349E+02   -0.21387E+03
    0.10352E+02   -0.21390E+03
    0.10355E+02   -0.21394E+03
    0.10359E+02   -0.21397E+03
    0.10362E+02   -0.21400E+03
    0.10366E+02   -0.21403E+03
    0.10369E+02   -0.21406E+03
    0.10373E+02   -0.21409E+03
    0.10376E+02   -0.21411E+03
    0.10380E+02   -0.21414E+03
    0.10383E+02   -0.21416E+03
    0.10386E+02   -0.21419E+03
    0.10390E+02   -0.21422E+03
    0.10393E+02   -0.21424E+03
    0.10397E+02   -0.21426E+03
    0.10400E+02   -0.21428E+03
    0.10404E+02   -0.21430E+03
    0.10407E+02   -0.21432E+03
    0.10411E+02   -0.21433E+03
    0.10414E+02   -0.21435E+03
    0.10417E+02   -0.21436E+03
    0.10421E+02   -0.21438E+03
    0.10424E+02   -0.21439E+03
    0.10430E+02   -0.21440E+03
    0.10435E+02   -0.21442E+03
    0.10440E+02   -0.21442E+03
    0.10445E+02   -0.21443E+03
    0.10450E+02   -0.21444E+03
    0.10455E+02   -0.21444E+03
    0.10461E+02   -0.21444E+03
    0.10466E+02   -0.21444E+03
    0.10471E+02   -0.21444E+03
    0.10476E+02   -0.21443E+03
    0.10481E+02   -0.21442E+03
    0.10486E+02   -0.21441E+03
    0.10492E+02   -0.21440E+03
    0.10497E+02   -0.21439E+03
    0.10502E+02   -0.21437E+03
    0.10507E+02   -0.21436E+03
    0.10512E+02   -0.21434E+03
    0.10517E+02   -0.21432E+03
    0.10522E+02   -0.21430E+03
    0.10528E+02   -0.21427E+03
    0.10533E+02   -0.21424E+03
    0.10538E+02   -0.21421E+03
    0.10546E+02   -0.21417E+03
    0.10553E+02   -0.21412E+03
    0.10561E+02   -0.21406E+03
    0.10569E+02   -0.21401E+03
    0.10577E+02   -0.21394E+03
    0.10584E+02   -0.21388E+03
    0.10592E+02   -0.21381E+03
    0.10600E+02   -0.21373E+03
    0.10608E+02   -0.21366E+03
    0.10615E+02   -0.21357E+03
    0.10623E+02   -0.21349E+03
    0.10631E+02   -0.21340E+03
    0.10639E+02   -0.21331E+03
    0.10646E+02   -0.21321E+03
    0.10654E+02   -0.21311E+03
    0.10662E+02   -0.21301E+03
    0.10670E+02   -0.21291E+03
    0.10677E+02   -0.21280E+03
    0.10685E+02   -0.21269E+03
    0.10697E+02   -0.21253E+03
    0.10708E+02   -0.21235E+03
    0.10720E+02   -0.21218E+03
    0.10732E+02   -0.21199E+03
    0.10743E+02   -0.21181E+03
    0.10755E+02   -0.21162E+03
    0.10772E+02   -0.21133E+03
    0.10790E+02   -0.21103E+03
    0.10807E+02   -0.21072E+03
    0.10825E+02   -0.21041E+03
    0.10842E+02   -0.21009E+03
    0.10860E+02   -0.20977E+03
    0.10877E+02   -0.20945E+03
    0.10894E+02   -0.20912E+03
    0.10912E+02   -0.20879E+03
    0.10929E+02   -0.20846E+03
    0.10947E+02   -0.20813E+03
    0.10964E+02   -0.20779E+03
    0.10982E+02   -0.20746E+03
    0.10999E+02   -0.20713E+03
    0.11016E+02   -0.20680E+03
    0.11034E+02   -0.20647E+03
    0.11051E+02   -0.20614E+03
    0.11069E+02   -0.20582E+03
    0.11086E+02   -0.20550E+03
    0.11104E+02   -0.20518E+03
    0.11121E+02   -0.20486E+03
    0.11138E+02   -0.20454E+03
    0.11156E+02   -0.20423E+03
    0.11173E+02   -0.20392E+03
    0.11191E+02   -0.20361E+03
    0.11208E+02   -0.20331E+03
    0.11226E+02   -0.20301E+03
    0.11243E+02   -0.20270E+03
    0.11261E+02   -0.20240E+03
    0.11278E+02   -0.20210E+03
    0.11295E+02   -0.20180E+03
    0.11313E+02   -0.20151E+03
    0.11330E+02   -0.20121E+03
    0.11348E+02   -0.20092E+03
    0.11365E+02   -0.20063E+03
    0.11383E+02   -0.20033E+03
    0.11400E+02   -0.20004E+03
    0.11417E+02   -0.19975E+03
    0.11435E+02   -0.19946E+03
    0.11452E+02   -0.19917E+03
    0.11470E+02   -0.19888E+03
    0.11487E+02   -0.19858E+03
    0.11505E+02   -0.19828E+03
    0.11522E+02   -0.19798E+03
    0.11539E+02   -0.19767E+03
    0.11557E+02   -0.19734E+03
    0.11574E+02   -0.19701E+03
    0.11592E+02   -0.19666E+03
    0.11609E+02   -0.19630E+03
    0.11627E+02   -0.19593E+03
    0.11644E+02   -0.19556E+03
    0.11662E+02   -0.19517E+03
    0.11679E+02   -0.19479E+03
    0.11696E+02   -0.19441E+03
    0.11714E+02   -0.19402E+03
    0.11731E+02   -0.19363E+03
    0.11749E+02   -0.19322E+03
    0.11766E+02   -0.19280E+03
    0.11784E+02   -0.19236E+03
    0.11801E+02   -0.19191E+03
    0.11818E+02   -0.19146E+03
    0.11836E+02   -0.19100E+03
    0.11853E+02   -0.19055E+03
    0.11871E+02   -0.19008E+03
    0.11888E+02   -0.18960E+03
    0.11906E+02   -0.18910E+03
    0.11923E+02   -0.18860E+03
    0.11940E+02   -0.18809E+03
    0.11958E+02   -0.18757E+03
    0.11975E+02   -0.18704E+03
    0.11993E+02   -0.18649E+03
    0.12010E+02   -0.18594E+03
    0.12028E+02   -0.18537E+03
    0.12045E+02   -0.18481E+03
    0.12062E+02   -0.18425E+03
    0.12080E+02   -0.18367E+03
    0.12097E+02   -0.18308E+03
    0.12115E+02   -0.18248E+03
    0.12132E+02   -0.18187E+03
    0.12150E+02   -0.18125E+03
    0.12167E+02   -0.18062E+03
    0.12185E+02   -0.17999E+03
    0.12202E+02   -0.17935E+03
    0.12219E+02   -0.17870E+03
    0.12237E+02   -0.17804E+03
    0.12254E+02   -0.17738E+03
    0.12272E+02   -0.17671E+03
    0.12289E+02   -0.17602E+03
    0.12307E+02   -0.17533E+03
    0.12324E+02   -0.17464E+03
    0.12341E+02   -0.17394E+03
    0.12359E+02   -0.17322E+03
    0.12376E+02   -0.17249E+03
    0.12394E+02   -0.17177E+03
    0.12411E+02   -0.17104E+03
    0.12429E+02   -0.17030E+03
    0.12446E+02   -0.16954E+03
    0.12463E+02   -0.16879E+03
    0.12481E+02   -0.16803E+03
    0.12498E+02   -0.16727E+03
    0.12516E+02   -0.16651E+03
    0.12533E+02   -0.16573E+03
    0.12551E+02   -0.16495E+03
    0.12568E+02   -0.16417E+03
    0.12586E+02   -0.16339E+03
    0.12603E+02   -0.16260E+03
    0.12620E+02   -0.16180E+03
    0.12638E+02   -0.16099E+03
    0.12655E+02   -0.16018E+03
    0.12673E+02   -0.15938E+03
    0.12690E+02   -0.15856E+03
    0.12708E+02   -0.15773E+03
    0.12725E+02   -0.15691E+03
    0.12742E+02   -0.15608E+03
    0.12760E+02   -0.15524E+03
    0.12777E+02   -0.15439E+03
    0.12795E+02   -0.15354E+03
    0.12812E+02   -0.15269E+03
    0.12830E+02   -0.15183E+03
    0.12847E+02   -0.15097E+03
    0.12864E+02   -0.15010E+03
    0.12882E+02   -0.14923E+03
    0.12899E+02   -0.14836E+03
    0.12917E+02   -0.14749E+03
    0.12934E+02   -0.14661E+03
    0.12952E+02   -0.14572E+03
    0.12969E+02   -0.14484E+03
    0.12986E+02   -0.14396E+03
    0.13004E+02   -0.14308E+03
    0.13021E+02   -0.14219E+03
    0.13039E+02   -0.14130E+03
    0.13056E+02   -0.14040E+03
    0.13074E+02   -0.13950E+03
    0.13091E+02   -0.13860E+03
    0.13109E+02   -0.13769E+03
    0.13126E+02   -0.13679E+03
    0.13143E+02   -0.13587E+03
    0.13161E+02   -0.13496E+03
    0.13178E+02   -0.13406E+03
    0.13196E+02   -0.13314E+03
    0.13213E+02   -0.13223E+03
    0.13231E+02   -0.13132E+03
    0.13248E+02   -0.13040E+03
    0.13265E+02   -0.12949E+03
    0.13283E+02   -0.12856E+03
    0.13300E+02   -0.12764E+03
    0.13318E+02   -0.12671E+03
    0.13335E+02   -0.12579E+03
    0.13353E+02   -0.12486E+03
    0.13370E+02   -0.12393E+03
    0.13387E+02   -0.12300E+03
    0.13405E+02   -0.12208E+03
    0.13422E+02   -0.12115E+03
    0.13440E+02   -0.12021E+03
    0.13457E+02   -0.11928E+03
    0.13475E+02   -0.11836E+03
    0.13492E+02   -0.11742E+03
    0.13510E+02   -0.11649E+03
    0.13527E+02   -0.11557E+03
    0.13544E+02   -0.11464E+03
    0.13562E+02   -0.11372E+03
    0.13579E+02   -0.11279E+03
    0.13597E+02   -0.11186E+03
    0.13614E+02   -0.11094E+03
    0.13632E+02   -0.11002E+03
    0.13649E+02   -0.10911E+03
    0.13666E+02   -0.10819E+03
    0.13684E+02   -0.10729E+03
    0.13701E+02   -0.10638E+03
    0.13719E+02   -0.10547E+03
    0.13736E+02   -0.10457E+03
    0.13754E+02   -0.10367E+03
    0.13771E+02   -0.10277E+03
    0.13788E+02   -0.10188E+03
    0.13806E+02   -0.10098E+03
    0.13823E+02   -0.10010E+03
    0.13841E+02   -0.99210E+02
    0.13858E+02   -0.98326E+02
    0.13876E+02   -0.97448E+02
    0.13893E+02   -0.96576E+02
    0.13910E+02   -0.95702E+02
    0.13928E+02   -0.94828E+02
    0.13945E+02   -0.93959E+02
    0.13963E+02   -0.93095E+02
    0.13980E+02   -0.92235E+02
    0.13998E+02   -0.91378E+02
    0.14015E+02   -0.90524E+02
    0.14033E+02   -0.89673E+02
    0.14050E+02   -0.88822E+02
    0.14067E+02   -0.87973E+02
    0.14085E+02   -0.87129E+02
    0.14102E+02   -0.86288E+02
    0.14120E+02   -0.85447E+02
    0.14137E+02   -0.84608E+02
    0.14155E+02   -0.83773E+02
    0.14172E+02   -0.82940E+02
    0.14189E+02   -0.82108E+02
    0.14207E+02   -0.81280E+02
    0.14224E+02   -0.80458E+02
    0.14242E+02   -0.79639E+02
    0.14259E+02   -0.78819E+02
    0.14277E+02   -0.78001E+02
    0.14294E+02   -0.77182E+02
    0.14311E+02   -0.76363E+02
    0.14329E+02   -0.75544E+02
    0.14346E+02   -0.74729E+02
    0.14364E+02   -0.73920E+02
    0.14381E+02   -0.73113E+02
    0.14399E+02   -0.72309E+02
    0.14416E+02   -0.71506E+02
    0.14434E+02   -0.70700E+02
    0.14451E+02   -0.69893E+02
    0.14468E+02   -0.69088E+02
    0.14486E+02   -0.68286E+02
    0.14503E+02   -0.67485E+02
    0.14521E+02   -0.66688E+02
    0.14538E+02   -0.65894E+02
    0.14556E+02   -0.65100E+02
    0.14573E+02   -0.64302E+02
    0.14590E+02   -0.63502E+02
    0.14608E+02   -0.62704E+02
    0.14625E+02   -0.61908E+02
    0.14643E+02   -0.61116E+02
    0.14660E+02   -0.60327E+02
    0.14678E+02   -0.59541E+02
    0.14695E+02   -0.58753E+02
    0.14712E+02   -0.57963E+02
    0.14730E+02   -0.57173E+02
    0.14747E+02   -0.56384E+02
    0.14765E+02   -0.55597E+02
    0.14782E+02   -0.54811E+02
    0.14800E+02   -0.54027E+02
    0.14817E+02   -0.53241E+02
    0.14834E+02   -0.52454E+02
    0.14852E+02   -0.51669E+02
    0.14869E+02   -0.50886E+02
    0.14887E+02   -0.50105E+02
    0.14904E+02   -0.49325E+02
    0.14922E+02   -0.48545E+02
    0.14939E+02   -0.47765E+02
    0.14957E+02   -0.46987E+02
    0.14974E+02   -0.46215E+02
    0.14991E+02   -0.45446E+02
    0.15009E+02   -0.44678E+02
    0.15026E+02   -0.43911E+02
    0.15044E+02   -0.43144E+02
    0.15061E+02   -0.42381E+02
    0.15079E+02   -0.41623E+02
    0.15096E+02   -0.40870E+02
    0.15113E+02   -0.40121E+02
    0.15131E+02   -0.39373E+02
    0.15148E+02   -0.38628E+02
    0.15166E+02   -0.37889E+02
    0.15183E+02   -0.37157E+02
    0.15201E+02   -0.36431E+02
    0.15218E+02   -0.35711E+02
    0.15235E+02   -0.34996E+02
    0.15253E+02   -0.34288E+02
    0.15270E+02   -0.33589E+02
    0.15288E+02   -0.32901E+02
    0.15305E+02   -0.32221E+02
    0.15323E+02   -0.31550E+02
    0.15340E+02   -0.30889E+02
    0.15358E+02   -0.30239E+02
    0.15375E+02   -0.29602E+02
    0.15392E+02   -0.28976E+02
    0.15410E+02   -0.28360E+02
    0.15427E+02   -0.27755E+02
    0.15445E+02   -0.27165E+02
    0.15462E+02   -0.26589E+02
    0.15480E+02   -0.26027E+02
    0.15497E+02   -0.25478E+02
    0.15514E+02   -0.24943E+02
    0.15532E+02   -0.24424E+02
    0.15549E+02   -0.23922E+02
    0.15567E+02   -0.23436E+02
    0.15584E+02   -0.22965E+02
    0.15602E+02   -0.22508E+02
    0.15619E+02   -0.22069E+02
    0.15636E+02   -0.21648E+02
    0.15654E+02   -0.21246E+02
    0.15671E+02   -0.20859E+02
    0.15689E+02   -0.20487E+02
    0.15706E+02   -0.20132E+02
    0.15724E+02   -0.19795E+02
    0.15741E+02   -0.19476E+02
    0.15758E+02   -0.19172E+02
    0.15776E+02   -0.18884E+02
    0.15793E+02   -0.18613E+02
    0.15811E+02   -0.18358E+02
    0.15828E+02   -0.18118E+02
    0.15846E+02   -0.17892E+02
    0.15863E+02   -0.17680E+02
    0.15881E+02   -0.17484E+02
    0.15898E+02   -0.17302E+02
    0.15915E+02   -0.17132E+02
    0.15933E+02   -0.16974E+02
    0.15950E+02   -0.16828E+02
    0.15968E+02   -0.16695E+02
    0.15985E+02   -0.16573E+02
    0.16003E+02   -0.16461E+02
    0.16020E+02   -0.16359E+02
    0.16037E+02   -0.16266E+02
    0.16055E+02   -0.16182E+02
    0.16072E+02   -0.16106E+02
    0.16090E+02   -0.16038E+02
    0.16107E+02   -0.15978E+02
    0.16125E+02   -0.15925E+02
    0.16142E+02   -0.15876E+02
    0.16159E+02   -0.15831E+02
    0.16177E+02   -0.15792E+02
    0.16194E+02   -0.15758E+02
    0.16212E+02   -0.15729E+02
    0.16229E+02   -0.15701E+02
    0.16247E+02   -0.15675E+02
    0.16264E+02   -0.15651E+02
    0.16281E+02   -0.15631E+02
    0.16299E+02   -0.15613E+02
    0.16316E+02   -0.15593E+02
    0.16334E+02   -0.15573E+02
    0.16351E+02   -0.15554E+02
    0.16369E+02   -0.15536E+02
    0.16386E+02   -0.15516E+02
    0.16404E+02   -0.15494E+02
    0.16421E+02   -0.15471E+02
    0.16438E+02   -0.15448E+02
    0.16456E+02   -0.15423E+02
    0.16473E+02   -0.15395E+02
    0.16491E+02   -0.15366E+02
    0.16508E+02   -0.15335E+02
    0.16526E+02   -0.15302E+02
    0.16543E+02   -0.15265E+02
